TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight
101985.256	INIZIO IMMAGINI : IMMAGINE 20
103031.036		141.0	356.0	1	137.0	361.0	1	139	358	2.6805	1	2.5383	1
103047.167		140.0	358.0	1	132.0	370.0	1	136	364	2.6756	1	2.5279	1
103064.302		147.0	355.0	1	129.0	377.0	1	138	366	2.6787	1	2.5322	1
103080.488		150.0	350.0	1	130.0	374.0	1	140	362	2.6832	1	2.5253	1
103097.722		147.0	358.0	1	135.0	372.0	1	141	365	2.6796	1	2.5257	1
103113.749		150.0	361.0	1	132.0	364.0	1	141	362	2.6689	1	2.5262	1
103130.79		147.0	357.0	1	128.0	358.0	1	138	357	2.6722	1	2.5303	1
103146.929		144.0	347.0	1	131.0	361.0	1	138	354	2.6693	1	2.5364	1
103164.199		123.0	357.0	1	105.0	365.0	1	114	361	2.6637	1	2.5186	1
103180.061		91.0	387.0	1	73.0	385.0	1	82	386	2.6655	1	2.5014	1
103197.317		86.0	389.0	1	64.0	397.0	1	75	393	2.6673	1	2.5077	1
103213.787		86.0	383.0	1	65.0	395.0	1	76	389	2.6673	1	2.5113	1
103230.935		88.0	387.0	1	69.0	388.0	1	78	387	2.6644	1	2.5014	1
103246.94		80.0	388.0	1	73.0	387.0	1	76	387	2.651	1	2.4948	1
103264.175		76.0	386.0	1	79.0	394.0	1	78	390	2.6467	1	2.4947	1
103280.275		75.0	382.0	1	79.0	396.0	1	77	389	2.6423	1	2.5055	1
103297.494		88.0	381.0	1	83.0	396.0	1	86	388	2.6392	1	2.5054	1
103313.349		97.0	390.0	1	79.0	391.0	1	88	390	2.648	1	2.5094	1
103330.6		90.0	388.0	1	74.0	394.0	1	82	391	2.6341	1	2.5172	1
103347.059		87.0	386.0	1	77.0	399.0	1	82	392	2.6245	1	2.507	1
103364.006		79.0	390.0	1	71.0	394.0	1	75	392	2.6327	1	2.5122	1
103380.184		80.0	388.0	1	65.0	392.0	1	72	390	2.6322	1	2.5149	1
103397.256		83.0	389.0	1	68.0	391.0	1	76	390	2.6221	1	2.5047	1
103413.589		82.0	385.0	1	72.0	396.0	1	77	390	2.6251	1	2.4988	1
103430.883		89.0	385.0	1	77.0	395.0	1	83	390	2.6418	1	2.5032	1
103446.632		89.0	387.0	1	70.0	392.0	1	80	389	2.6337	1	2.5219	1
103463.921		80.0	379.0	1	62.0	393.0	1	71	386	2.6245	1	2.5146	1
103480.139		86.0	392.0	1	69.0	413.0	1	78	402	2.6338	1	2.5078	1
103497.403		92.0	402.0	1	73.0	428.0	1	82	415	2.6487	1	2.5335	1
103513.349		91.0	408.0	1	76.0	422.0	1	84	415	2.6578	1	2.5371	1
103530.666		92.0	416.0	1	81.0	424.0	1	86	420	2.6523	1	2.5381	1
103546.749		88.0	419.0	1	84.0	425.0	1	86	422	2.6578	1	2.5382	1
103563.79		88.0	419.0	1	84.0	425.0	1	86	422	2.661	1	2.5331	1
103579.95		90.0	409.0	1	80.0	416.0	1	85	412	2.6567	1	2.5388	1
103597.205		92.0	412.0	1	81.0	409.0	1	86	410	2.6698	1	2.5432	1
103613.372		96.0	417.0	1	80.0	417.0	1	88	417	2.6706	1	2.5562	1
103630.678		101.0	418.0	1	77.0	420.0	1	89	419	2.6759	1	2.5559	1
103646.633		93.0	396.0	1	74.0	400.0	1	84	398	2.6926	1	2.5675	1
103663.966		85.0	356.0	1	73.0	372.0	1	79	364	2.6952	1	2.5814	1
103680.015		88.0	352.0	1	72.0	364.0	1	80	358	2.7109	1	2.5826	1
103697.403		88.0	353.0	1	67.0	362.0	1	78	357	2.7085	1	2.572	1
103713.356		93.0	356.0	1	71.0	364.0	1	82	360	2.7069	1	2.5802	1
103730.673		89.0	368.0	1	80.0	372.0	1	84	370	2.7154	1	2.5976	1
103746.76		93.0	363.0	1	77.0	366.0	1	85	364	2.7241	1	2.5992	1
103763.896		94.0	344.0	1	80.0	360.0	1	87	352	2.7176	1	2.5957	1
103779.97		93.0	348.0	1	85.0	365.0	1	89	356	2.7179	1	2.6005	1
103797.106		101.0	367.0	1	79.0	364.0	1	90	365	2.7268	1	2.6	1
103813.245		95.0	357.0	1	72.0	358.0	1	84	357	2.7216	1	2.5914	1
103830.418		89.0	341.0	1	73.0	363.0	1	81	352	2.7191	1	2.5941	1
103846.573		90.0	347.0	1	75.0	361.0	1	82	354	2.7405	1	2.6032	1
103863.721		87.0	347.0	1	71.0	354.0	1	79	350	2.7429	1	2.6078	1
103879.762		91.0	350.0	1	73.0	350.0	1	82	350	2.7324	1	2.6145	1
103897.084		100.0	343.0	1	75.0	349.0	1	88	346	2.745	1	2.6218	1
103913.07		95.0	330.0	1	74.0	342.0	1	84	336	2.7368	1	2.6275	1
103930.428		87.0	336.0	1	74.0	346.0	1	80	341	2.7283	1	2.6252	1
103946.232		91.0	337.0	1	73.0	346.0	1	82	341	2.7424	1	2.6381	1
103963.367		94.0	332.0	1	68.0	335.0	1	81	333	2.7521	1	2.6455	1
103979.731		95.0	335.0	1	67.0	338.0	1	81	336	2.76	1	2.6343	1
103997.002		92.0	335.0	1	72.0	344.0	1	82	339	2.7568	1	2.6399	1
104013.057		92.0	332.0	1	75.0	343.0	1	84	337	2.7586	1	2.6484	1
104030.321		95.0	334.0	1	72.0	348.0	1	84	341	2.7617	1	2.6519	1
104046.11		98.0	334.0	1	68.0	349.0	1	83	341	2.7586	1	2.6469	1
104063.699		90.0	333.0	1	65.0	344.0	1	78	338	2.7522	1	2.6469	1
104079.532		77.0	325.0	1	68.0	345.0	1	72	335	2.7522	1	2.6727	1
104096.739		86.0	339.0	1	68.0	344.0	1	77	341	2.7697	1	2.6615	1
104112.967		90.0	343.0	1	64.0	341.0	1	77	342	2.7754	1	2.6544	1
104130.284		88.0	339.0	1	66.0	344.0	1	77	341	2.7819	1	2.6593	1
104146.341		88.0	338.0	1	69.0	342.0	1	78	340	2.7876	1	2.6564	1
104163.653		90.0	337.0	1	73.0	333.0	1	82	335	2.7872	1	2.6627	1
104179.718		90.0	334.0	1	77.0	333.0	1	84	333	2.78	1	2.6776	1
104197.033		89.0	332.0	1	78.0	339.0	1	84	335	2.7765	1	2.6887	1
104212.794		91.0	332.0	1	74.0	337.0	1	82	334	2.7855	1	2.6889	1
104230.186		86.0	342.0	1	67.0	344.0	1	76	343	2.7932	1	2.6833	1
104246.354		74.0	409.0	1	53.0	396.0	1	64	402	2.8071	1	2.6813	1
104263.42		75.0	453.0	1	51.0	440.0	1	63	446	2.8072	1	2.6921	1
104279.536		92.0	476.0	1	64.0	472.0	1	78	474	2.8126	1	2.6962	1
104296.963		93.0	475.0	1	66.0	466.0	1	80	470	2.8199	1	2.6964	1
104312.778		90.0	477.0	1	67.0	472.0	1	78	474	2.8206	1	2.6949	1
104330.264		91.0	478.0	1	68.0	474.0	1	80	476	2.8239	1	2.6957	1
104346.212		90.0	482.0	1	70.0	471.0	1	80	476	2.8242	1	2.7158	1
104363.618		90.0	481.0	1	74.0	475.0	1	82	478	2.8332	1	2.7243	1
104379.608		90.0	476.0	1	78.0	479.0	1	84	477	2.8428	1	2.7154	1
104396.765		93.0	479.0	1	74.0	477.0	1	84	478	2.8466	1	2.7102	1
104412.81		93.0	480.0	1	75.0	471.0	1	84	475	2.8542	1	2.7245	1
104430.145		93.0	481.0	1	81.0	469.0	1	87	475	2.8547	1	2.7313	1
104446.2		95.0	478.0	1	87.0	472.0	1	91	475	2.8602	1	2.7516	1
104463.459		92.0	477.0	1	85.0	478.0	1	88	477	2.868	1	2.7738	1
104479.39		91.0	478.0	1	81.0	477.0	1	86	477	2.8848	1	2.7804	1
104497.026		91.0	474.0	1	80.0	470.0	1	86	472	2.8879	1	2.7723	1
104512.689		90.0	474.0	1	79.0	467.0	1	84	470	2.8928	1	2.7693	1
104530.113		91.0	476.0	1	77.0	468.0	1	84	472	2.8935	1	2.7713	1
104546.018		87.0	476.0	1	76.0	470.0	1	82	473	2.8971	1	2.7881	1
104563.412		87.0	477.0	1	78.0	474.0	1	82	475	2.9046	1	2.7963	1
104579.476		89.0	478.0	1	82.0	467.0	1	86	472	2.9129	1	2.791	1
104596.668		89.0	479.0	1	84.0	464.0	1	86	471	2.9139	1	2.7936	1
104612.703		88.0	470.0	1	84.0	467.0	1	86	468	2.9155	1	2.7917	1
104630.074		85.0	465.0	1	83.0	464.0	1	84	464	2.9179	1	2.7909	1
104646.015		84.0	467.0	1	84.0	466.0	1	84	466	2.9207	1	2.8026	1
104663.37		87.0	465.0	1	81.0	468.0	1	84	466	2.9262	1	2.8087	1
104679.263		93.0	466.0	1	78.0	464.0	1	86	465	2.9222	1	2.806	1
104696.701		95.0	480.0	1	71.0	465.0	1	83	472	2.9214	1	2.8013	1
104712.51		89.0	478.0	1	67.0	467.0	1	78	472	2.9199	1	2.8021	1
104729.873		91.0	478.0	1	75.0	467.0	1	83	472	2.9229	1	2.8034	1
